time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-06-30T15:30:23.953Z,15.2436,-60.8196,112.25,4.1,ml,,162,0.469,0.27,us,us700047sf,2019-09-14T16:08:24.040Z,"47km ESE of La Plaine, Dominica",earthquake,7.3,8.2,0.071,26,reviewed,us,us
2019-06-30T15:25:09.850Z,18.6468,-64.7911,37,3.01,md,15,336,1.172,0.76,pr,pr2019181026,2019-09-14T16:08:24.040Z,"21km NW of Road Town, British Virgin Islands",earthquake,5.6,28.9,0.42,12,reviewed,pr,pr
2019-06-30T15:00:09.800Z,69.6161,-145.342,16.2,2.5,ml,,,,0.55,ak,ak0198bl7cax,2019-09-14T16:08:23.040Z,"87km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-06-30T14:53:25.680Z,19.4521,-65.2938,69,2.89,md,12,319,1.3894,0.65,pr,pr2019181025,2019-09-14T16:08:23.040Z,"124km NNE of Vieques, Puerto Rico",earthquake,8.36,22.2,0.32,9,reviewed,pr,pr
2019-06-30T14:26:32.307Z,13.4093,40.6697,9.97,4.5,mb,,71,2.829,0.67,us,us70004gua,2019-09-14T16:08:37.040Z,"124km WSW of Eid, Eritrea",earthquake,9.8,5,0.112,23,reviewed,us,us
2019-06-30T14:21:39.730Z,51.4297,-176.8172,61.64,4.7,mb,,154,0.422,1.02,us,us700047pz,2019-09-14T16:08:23.040Z,"51km SSW of Adak, Alaska",earthquake,5.7,5.8,0.028,380,reviewed,us,us
2019-06-30T13:59:34.999Z,-34.4336,-178.3332,10,4.2,mb,,176,5.184,0.14,us,us70004gu8,2019-09-14T16:08:37.040Z,"South of the Kermadec Islands",earthquake,10.5,1.9,0.187,9,reviewed,us,us
2019-06-30T13:33:05.459Z,-17.2181,-179.0897,550.52,4.3,mb,,151,2.777,0.42,us,us70004gu7,2019-09-14T16:08:37.040Z,"185km ESE of Lambasa, Fiji",earthquake,17.4,11.1,0.117,21,reviewed,us,us
2019-06-30T13:32:31.105Z,28.4168,104.7767,10,4.3,mb,,155,4.515,0.77,us,us70004gu6,2019-09-14T16:08:37.040Z,"7km SE of Xunchang, China",earthquake,14.1,1.9,0.168,10,reviewed,us,us
2019-06-30T12:44:24.009Z,54.8799,164.7051,10,4.1,mb,,127,4.031,0.63,us,us70004gu4,2019-09-14T16:08:37.040Z,"89km WSW of Nikol'skoye, Russia",earthquake,10.7,2,0.114,21,reviewed,us,us
2019-06-30T12:30:07.895Z,52.4015,-174.3143,177.84,2.6,ml,,180,0.212,0.22,us,us60004u83,2019-09-14T16:08:07.040Z,"24km NNW of Atka, Alaska",earthquake,23.8,12,0.115,10,reviewed,us,us
2019-06-30T12:28:31.354Z,61.4931,-149.7538,52.7,3.1,ml,,,,0.52,ak,ak0198bjl32p,2019-09-14T16:08:22.040Z,"8km W of Knik-Fairview, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-06-30T12:26:54.533Z,-23.7126,178.8283,557.96,4.2,mb,,119,5.982,0.64,us,us70004gu3,2019-09-14T16:08:37.040Z,"South of the Fiji Islands",earthquake,12.8,8.5,0.095,31,reviewed,us,us
2019-06-30T10:46:08.369Z,-31.1058,-177.0998,10,4.3,mb,,132,1.988,0.85,us,us70004gu1,2019-09-14T16:08:37.040Z,"175km ENE of L'Esperance Rock, New Zealand",earthquake,8.9,1.8,0.142,14,reviewed,us,us
2019-06-30T10:32:55.661Z,46.8951,-112.5123,10.14,2.7,ml,,54,0.115,0.65,us,us700047nc,2019-09-14T16:08:22.040Z,"14km ESE of Lincoln, Montana",earthquake,2.2,5.6,0.081,20,reviewed,us,us
2019-06-30T09:47:51.810Z,19.7995,-65.2645,58,3.34,md,8,331,1.7007,0.32,pr,pr2019181024,2019-09-14T16:08:23.040Z,"155km NNE of Vieques, Puerto Rico",earthquake,4.86,20.69,0.3,7,reviewed,pr,pr
2019-06-30T08:56:26.268Z,-5.5548,147.2211,187.8,4.6,mb,,35,3.491,0.59,us,us700047mp,2019-09-14T16:08:22.040Z,"131km NNE of Lae, Papua New Guinea",earthquake,8.4,7.4,0.038,203,reviewed,us,us
2019-06-30T08:55:39.360Z,19.5423,-65.2706,49,2.73,md,8,330,1.4771,0.37,pr,pr2019181023,2019-09-14T16:08:23.040Z,"129km NNE of Vieques, Puerto Rico",earthquake,4.59,22.33,0.2,6,reviewed,pr,pr
2019-06-30T08:54:21.900Z,19.068,-67.8078,33,3.02,md,9,331,0.9196,0.35,pr,pr2019181022,2019-09-14T16:08:23.040Z,"97km NW of San Antonio, Puerto Rico",earthquake,2.91,21.55,0.03,9,reviewed,pr,pr
2019-06-30T07:55:33.283Z,38.8114,-30.3118,10,4.2,mb,,195,3.909,0.78,us,us70004gtx,2019-09-14T16:08:36.040Z,"99km SE of Santa Cruz das Flores, Portugal",earthquake,13,1.9,0.187,8,reviewed,us,us
2019-06-30T07:52:33.851Z,-22.2205,-68.7216,135.83,4.3,mb,,35,0.641,0.6,us,us70004gu5,2019-09-14T16:08:37.040Z,"34km NE of Calama, Chile",earthquake,4.2,6.1,0.217,6,reviewed,us,us
2019-06-30T07:44:24.868Z,38.3265,-30.2704,10,4.3,mb,,182,3.788,1.02,us,us70004gty,2019-09-14T16:08:37.040Z,"138km W of Ribeira Grande, Portugal",earthquake,7.9,2,0.119,20,reviewed,us,us
2019-06-30T07:41:05.616Z,-17.1867,-69.5504,165.9,4.4,mb,,93,0.406,1.06,us,us700047m2,2019-09-14T16:08:21.040Z,"53km ENE of Chuquitira, Peru",earthquake,7.3,4.6,0.109,24,reviewed,us,us
2019-06-30T07:27:08.966Z,51.3624,-176.1274,28.43,2.5,ml,,289,0.625,0.34,us,us70004qza,2019-09-14T16:08:42.040Z,"68km SSE of Adak, Alaska",earthquake,4.8,14.7,0.148,6,reviewed,us,us
2019-06-30T07:14:10.017Z,-18.0453,-178.279,631.02,4.2,mb,,94,3.505,1.01,us,us700047lv,2019-09-14T16:08:21.040Z,"291km N of Ndoi Island, Fiji",earthquake,16.5,9.7,0.07,56,reviewed,us,us
2019-06-30T06:53:46.812Z,43.3096,142.3166,168.06,4.5,mb,,99,0.833,0.79,us,us700047ln,2019-09-14T16:08:21.040Z,"7km SW of Shimo-furano, Japan",earthquake,7,5.9,0.035,240,reviewed,us,us
2019-06-30T06:37:54.020Z,18.436,-68.8531,113,4.5,ml,22,168,0.9172,0.77,pr,pr2019181008,2019-09-14T16:08:21.040Z,"15km ENE of La Romana, Dominican Republic",earthquake,4.11,3.37,0.33,19,reviewed,pr,pr
2019-06-30T06:33:01.181Z,53.1331,-166.7228,35,3.1,ml,,196,0.668,0.59,us,us70004qz5,2019-09-14T16:08:41.040Z,"83km S of Unalaska, Alaska",earthquake,4.5,2,0.128,8,reviewed,us,us
2019-06-30T06:30:10.562Z,51.345,-175.991,35,2.5,ml,,221,0.642,0.27,us,us70004qz4,2019-09-14T16:08:41.040Z,"75km SE of Adak, Alaska",earthquake,5,2,,,reviewed,us,ak
2019-06-30T06:27:35.668Z,-6.4031,129.2048,209.68,4.2,mb,,78,2.603,1.08,us,us70004gts,2019-09-14T16:08:36.040Z,"289km NW of Saumlaki, Indonesia",earthquake,8,5.4,0.136,15,reviewed,us,us
2019-06-30T05:50:59.675Z,-31.5382,-71.5037,41.04,4.5,mb,,146,0.544,0.34,us,us700047l0,2019-09-14T16:08:21.040Z,"33km WNW of Illapel, Chile",earthquake,2.9,7.4,0.091,36,reviewed,us,us
2019-06-30T05:45:10.272Z,-1.9914,-11.9655,10,4.7,mb,,104,6.365,1.09,us,us70004guj,2019-09-14T16:08:38.040Z,"North of Ascension Island",earthquake,10.1,1.9,0.158,12,reviewed,us,us
2019-06-30T05:10:24.420Z,19.719,-65.312,71,2.92,md,5,333,1.6657,0.17,pr,pr2019181017,2019-09-14T16:08:22.040Z,"148km NNE of Vieques, Puerto Rico",earthquake,3.86,13,0.39,4,reviewed,pr,pr
2019-06-30T04:45:24.581Z,51.745,-175.0841,10,2.5,ml,,216,0.575,0.21,us,us70004qz3,2019-09-14T20:40:28.040Z,"78km SW of Atka, Alaska",earthquake,1.7,2,0.181,4,reviewed,us,us
2019-06-30T04:17:37.510Z,19.6256,-65.2868,78,3.29,md,4,329,1.5864,0.27,pr,pr2019181014,2019-09-14T16:08:22.040Z,"126km NNE of Vieques, Puerto Rico",earthquake,6.57,16.129,0.1,3,reviewed,pr,pr
2019-06-30T04:13:44.440Z,19.5706,-65.179,71,2.64,md,5,332,1.5777,0.26,pr,pr2019181012,2019-09-14T16:08:22.040Z,"124km NNE of Vieques, Puerto Rico",earthquake,5.36,16.49,0.15,4,reviewed,pr,pr
2019-06-30T04:01:47.060Z,19.6911,-65.2436,112,3.84,md,18,301,1.6173,0.37,pr,pr2019181004,2019-09-14T16:08:21.040Z,"159km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.57,8.67,0.38,17,reviewed,pr,pr
2019-06-30T03:59:08.763Z,-6.5178,127.9929,326.24,4.5,mb,,98,3.588,0.65,us,us70004gtn,2019-09-14T16:08:36.040Z,"Banda Sea",earthquake,8.1,10.5,0.205,7,reviewed,us,us
2019-06-30T03:48:03.815Z,69.5843,-145.0849,12,2.9,ml,,,,0.7,ak,ak0198becexd,2019-09-14T16:08:21.040Z,"82km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-06-30T03:10:37.810Z,18.957,-64.6936,34,3.36,md,13,335,1.4137,0.21,pr,pr2019181005,2019-09-14T16:08:22.040Z,"60km N of Road Town, British Virgin Islands",earthquake,1.81,12.97,0.32,13,reviewed,pr,pr
2019-06-30T02:59:14.154Z,53.2117,-169.842,172.59,3.1,ml,,156,0.641,0.38,us,us70004qz2,2019-09-14T16:08:41.040Z,"72km WNW of Nikolski, Alaska",earthquake,10.2,16.1,0.091,16,reviewed,us,us
2019-06-30T02:57:22.045Z,-24.6651,-176.9586,35,4.3,mb,,141,8.575,0.71,us,us70004gtm,2019-09-14T16:08:36.040Z,"South of the Fiji Islands",earthquake,11.9,2,0.169,10,reviewed,us,us
2019-06-30T02:09:32.015Z,55.7513,-158.4164,30,3,ml,,,,0.65,ak,ak0198bdiodz,2019-09-14T16:08:21.040Z,"60km SSE of Chignik Lake, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2019-06-30T01:53:52.710Z,19.24,-65.1483,8,2.64,md,16,322,1.3024,0.35,pr,pr2019181003,2019-09-14T16:08:22.040Z,"101km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,13.09,18.58,0.28,12,reviewed,pr,pr
2019-06-30T01:50:42.470Z,19.2611,-65.0546,6,4,md,23,218,1.3722,0.4,pr,pr2019181002,2019-09-14T16:08:21.040Z,"98km N of Culebra, Puerto Rico",earthquake,2.79,2.09,0.22,16,reviewed,pr,pr
2019-06-30T01:42:25.251Z,50.2645,-176.8273,10,4.3,mb,,189,1.52,0.62,us,us700047jl,2019-09-14T16:08:21.040Z,"180km S of Adak, Alaska",earthquake,4.4,1.9,0.046,134,reviewed,us,us
2019-06-30T01:40:59.610Z,13.0479,124.5627,84.84,4.6,mb,,117,3.678,0.93,us,us70004gtj,2019-09-14T16:08:36.040Z,"40km E of Prieto Diaz, Philippines",earthquake,12.4,10.3,0.146,14,reviewed,us,us
2019-06-30T01:18:42.104Z,39.7711,54.5156,26.48,4.4,mb,,110,7.518,1.02,us,us700047jd,2019-09-14T16:08:20.040Z,"31km NNE of Balkanabat, Turkmenistan",earthquake,7.9,5.9,0.105,26,reviewed,us,us
2019-06-30T01:13:40.580Z,36.3216,141.0611,35,4.5,mb,,202,1.559,0.83,us,us700047jh,2019-09-14T16:08:20.040Z,"41km E of Oarai, Japan",earthquake,3.5,2,0.157,12,reviewed,us,us
2019-06-30T01:10:38.881Z,6.922,123.8771,56.65,4.9,mb,,129,1.695,0.52,us,us70004gti,2019-09-14T16:08:36.040Z,"20km NW of Gadung, Philippines",earthquake,7.8,9.2,0.168,13,reviewed,us,us
2019-06-29T23:36:56.554Z,50.4893,-173.0951,10,3.3,ml,,236,1.848,0.72,us,us60004ug5,2019-09-14T16:08:07.040Z,"204km SSE of Atka, Alaska",earthquake,8.1,2,0.115,10,reviewed,us,us
2019-06-29T23:03:03.418Z,-1.8812,-13.0001,10,4.9,mb,,47,6.162,0.78,us,us700047ih,2019-09-14T16:08:20.040Z,"North of Ascension Island",earthquake,9.7,1.8,0.055,103,reviewed,us,us
2019-06-29T22:32:15.368Z,43.6018,-105.1986,0,3.1,ml,,80,0.988,0.58,us,us700047hy,2019-09-14T16:08:20.040Z,"Wyoming",mining explosion,2.6,1.8,0.061,45,reviewed,us,us
2019-06-29T22:26:01.925Z,-18.6558,-173.0613,10,4.9,mb,,73,2.997,1.33,us,us700047hx,2019-09-14T16:08:20.040Z,"97km E of Neiafu, Tonga",earthquake,12.6,1.8,0.093,36,reviewed,us,us
2019-06-29T21:28:04.670Z,18.85,-64.3738,22,3.44,md,17,340,1.6361,0.44,pr,pr2019180008,2019-09-14T16:08:20.040Z,"47km NNE of Road Town, British Virgin Islands",earthquake,4.24,32.24,0.25,14,reviewed,pr,pr
2019-06-29T20:31:13.020Z,13.1907,144.9392,48.03,4.7,mb,,95,0.402,0.89,us,us700047gv,2019-09-14T16:08:20.040Z,"22km ESE of Inarajan Village, Guam",earthquake,6.8,5.6,0.065,72,reviewed,us,us
2019-06-29T20:14:44.197Z,-18.5285,-69.3814,126.25,4.5,mwr,,78,0.226,0.98,us,us700047gj,2019-09-14T16:08:20.040Z,"41km SSE of Putre, Chile",earthquake,5.4,5.4,,,reviewed,us,guc
2019-06-29T20:05:06.886Z,14.626,-93.9379,10,4.5,mb,,142,1.277,0.81,us,us700047gc,2019-09-14T16:08:20.040Z,"141km SSW of Pijijiapan, Mexico",earthquake,5.1,1.9,0.054,101,reviewed,us,us
2019-06-29T19:59:22.551Z,-1.6422,-12.7382,10,4.9,mb,,45,11.406,0.64,us,us700047ga,2019-09-14T16:08:20.040Z,"North of Ascension Island",earthquake,10.1,1.9,0.072,60,reviewed,us,us
2019-06-29T19:51:20.829Z,-1.7146,-13.0102,10,5.5,mww,,42,6.321,0.58,us,us700047g7,2019-09-14T16:08:20.040Z,"North of Ascension Island",earthquake,9.6,1.8,0.058,29,reviewed,us,us
2019-06-29T19:46:36.537Z,-56.2579,-27.2288,100.85,5,mww,,42,5.65,0.64,us,us700047fz,2019-09-14T16:08:20.040Z,"49km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.4,4.5,0.098,10,reviewed,us,us
2019-06-29T19:44:12.376Z,22.297,122.4624,20.49,5,mww,,44,1.379,0.83,us,us700047fu,2019-09-14T16:08:19.040Z,"144km ESE of Taitung City, Taiwan",earthquake,6.2,4.3,0.055,32,reviewed,us,us
2019-06-29T19:36:43.421Z,-9.0038,158.1829,10,5.2,mb,,49,1.794,0.87,us,us700047fr,2019-09-14T16:08:19.040Z,"141km SW of Dadali, Solomon Islands",earthquake,7,1.7,0.056,105,reviewed,us,us
2019-06-29T19:33:22.121Z,-1.6617,-12.9817,10,4.5,mb,,121,6.379,0.64,us,us70004fww,2019-09-14T16:08:36.040Z,"North of Ascension Island",earthquake,6.5,1.9,0.163,11,reviewed,us,us
2019-06-29T19:30:07.090Z,20.688,-155.7481667,19.73,2.78,ml,15,240,0.4586,0.26,hv,hv71015776,2019-08-21T21:12:37.040Z,"26km ESE of Hana, Hawaii",earthquake,5.19,18.44,0.123,10,reviewed,hv,hv
2019-06-29T19:28:52.309Z,56.1615,-149.3651,22.24,3.1,ml,,209,2.397,0.67,us,us60004ug9,2019-09-14T16:08:07.040Z,"259km SE of Kodiak, Alaska",earthquake,8.3,10.9,0.049,54,reviewed,us,us
2019-06-29T19:27:08.591Z,-1.7348,-12.8957,10,4.6,mb,,182,11.581,0.72,us,us70004fwi,2019-09-14T16:08:36.040Z,"North of Ascension Island",earthquake,15.4,1.9,0.136,16,reviewed,us,us
2019-06-29T19:23:55.611Z,56.2042,164.554,10,4.2,mb,,112,4.682,0.77,us,us700047fd,2019-09-14T16:08:19.040Z,"128km E of Ust'-Kamchatsk Staryy, Russia",earthquake,9.1,1.9,0.097,30,reviewed,us,us
2019-06-29T19:03:27.460Z,18.2673,-65.614,97,2.67,md,5,322,0.4714,0.36,pr,pr2019180007,2019-06-30T00:44:28.672Z,"3km E of Ceiba, Puerto Rico",earthquake,7.55,4.93,0,1,reviewed,pr,pr
2019-06-29T19:00:07.329Z,9.7108,125.0675,44.54,5,mww,,50,2.672,0.73,us,us700047eq,2019-09-14T16:08:19.040Z,"32km SW of Pintuyan, Philippines",earthquake,5.5,4.2,0.068,21,reviewed,us,us
2019-06-29T18:55:31.412Z,21.6346,143.0059,293.47,3.9,mb,,164,5.488,0.63,us,us70004fwg,2019-09-14T16:08:36.040Z,"231km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,13.4,7.6,0.133,15,reviewed,us,us
2019-06-29T18:54:39.936Z,51.184,-178.7811,35,2.7,ml,,211,0.577,0.42,us,us60004ug6,2019-09-14T16:08:07.040Z,"24km ESE of Amatignak Island, Alaska",earthquake,4.3,2,,,reviewed,us,ak
2019-06-29T18:46:00.536Z,-17.7539,-178.5537,540.71,4.2,mb,,139,3.233,0.73,us,us70004fwd,2019-09-14T16:08:35.040Z,"264km SE of Lambasa, Fiji",earthquake,11.7,6.2,0.096,35,reviewed,us,us
2019-06-29T17:37:23.549Z,60.2037,-152.4753,96.2,2.6,ml,,,,0.31,ak,ak01989z2tfa,2019-09-14T16:08:19.040Z,"34km SSE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-06-29T17:31:54.905Z,-23.7529,-179.851,524.47,4.2,mb,,169,6.291,0.94,us,us70004fwm,2019-09-14T16:08:36.040Z,"South of the Fiji Islands",earthquake,13.1,7.8,0.128,18,reviewed,us,us
2019-06-29T17:17:11.298Z,59.7347,-153.172,104.4,2.5,ml,,,,0.47,ak,ak01989yyi5q,2019-09-14T16:08:19.040Z,"75km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-06-29T17:14:28.767Z,-8.9656,158.7305,10,4.6,mb,,81,1.29,0.55,us,us700047dy,2019-09-14T16:08:19.040Z,"106km SSW of Dadali, Solomon Islands",earthquake,8.8,1.8,0.074,60,reviewed,us,us
2019-06-29T16:56:38.958Z,-63.351,170.6678,10,4.5,mb,,142,14.507,1.12,us,us70004fwl,2019-09-14T16:08:36.040Z,"Balleny Islands region",earthquake,12.6,1.9,0.157,12,reviewed,us,us
2019-06-29T16:20:23.542Z,0.4812,126.3489,35,4.4,mb,,67,1.057,1.21,us,us70004fwx,2019-09-14T16:08:36.040Z,"118km WSW of Kota Ternate, Indonesia",earthquake,6.2,2,0.178,9,reviewed,us,us
2019-06-29T16:20:05.736Z,25.0378,122.1969,155.67,4.3,mb,,45,0.638,1.08,us,us700047d9,2019-09-14T16:08:19.040Z,"46km ESE of Keelung, Taiwan",earthquake,8.2,7,0.093,33,reviewed,us,us
2019-06-29T15:56:20.927Z,67.6424,-156.6047,2.6,2.5,ml,,,,0.49,ak,ak01989y00or,2019-09-14T16:08:19.040Z,"82km N of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-06-29T15:02:39.787Z,-14.7238,-77.0844,15.03,4.3,mb,,200,2.73,1.14,us,us70004fwj,2019-09-14T16:08:36.040Z,"129km SW of Paracas, Peru",earthquake,15.9,7.3,0.238,5,reviewed,us,us
2019-06-29T13:20:48.094Z,-31.4648,-69.4569,110.26,4.4,mb,,87,0.664,1.09,us,us700047ap,2019-09-14T16:08:19.040Z,"15km SSW of Calingasta, Argentina",earthquake,5.7,6.1,0.087,38,reviewed,us,us
2019-06-29T13:20:21.435Z,33.6308,82.5671,10,4.6,mb,,100,6.729,1.15,us,us700047ar,2019-09-14T16:08:19.040Z,"193km NE of Napug, China",earthquake,8.7,1.9,0.052,110,reviewed,us,us
2019-06-29T13:11:38.832Z,56.1137,-149.6051,19.97,2.7,ml,,234,2.316,0.56,us,us700047gz,2019-09-14T16:08:20.040Z,"252km SE of Kodiak, Alaska",earthquake,8.6,11.1,0.053,46,reviewed,us,us
2019-06-29T13:10:38.270Z,19.1716,-65.3605,59,2.74,md,5,326,1.1395,0.24,pr,pr2019180005,2019-06-29T15:18:20.522Z,"96km NNE of Luquillo, Puerto Rico",earthquake,5.42,14.34,0.37,4,reviewed,pr,pr
2019-06-29T13:01:16.646Z,40.3954,20.8018,10,4.8,mb,,86,0.587,1.03,us,us700047af,2019-09-14T16:08:19.040Z,"12km ENE of Erseke, Albania",earthquake,4.8,1.9,0.063,78,reviewed,us,us
2019-06-29T12:56:38.688Z,-15.0403,-178.3094,421.99,4.2,mb,,107,0.75,0.42,us,us70004fw6,2019-09-14T16:08:35.040Z,"83km S of Sigave, Wallis and Futuna",earthquake,15.4,14.4,0.159,11,reviewed,us,us
2019-06-29T11:45:10.406Z,44.3972,-129.5483,10,3.1,ml,,213,4.015,0.71,us,us7000479l,2019-09-14T16:08:19.040Z,"Off the coast of Oregon",earthquake,11.1,2,0.053,46,reviewed,us,us
2019-06-29T10:01:13.196Z,45.2291,149.5857,87.32,4.4,mb,,124,5.052,0.66,us,us7000478q,2019-09-14T16:08:18.040Z,"133km E of Kuril'sk, Russia",earthquake,4.5,8.7,0.052,106,reviewed,us,us
2019-06-29T09:07:46.147Z,36.3837,-113.787,13.69,3.5,mwr,,37,0.763,0.34,us,us7000478b,2019-12-24T07:47:10.487Z,"49km NNE of Meadview, Arizona",earthquake,2.4,8.6,0.033,88,reviewed,us,us
2019-06-29T08:48:41.928Z,66.3137,-157.3426,7.4,2.7,ml,,,,0.48,ak,ak01989tsbao,2019-09-14T16:08:18.040Z,"69km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-06-29T08:08:26.099Z,8.3315,126.8522,35,5,mb,,107,1.778,0.78,us,us7000477y,2019-09-14T16:08:18.040Z,"49km ENE of Barcelona, Philippines",earthquake,7.2,2,0.061,86,reviewed,us,us
2019-06-29T07:58:58.868Z,36.3905,-113.8241,6.39,3.8,mwr,,26,0.762,0.49,us,us7000477q,2019-09-17T20:43:20.539Z,"48km NNE of Meadview, Arizona",earthquake,1.1,5.3,0.031,101,reviewed,us,us
2019-06-29T07:02:47.950Z,21.7079,143.9467,154.98,4.2,mb,,158,5.599,1.08,us,us70004fw1,2019-09-14T16:08:35.040Z,"162km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,14.3,9.6,0.121,19,reviewed,us,us
2019-06-29T06:57:49.921Z,42.7235,146.1035,42.1,4.4,mb,,173,2.295,0.55,us,us7000477g,2019-09-14T16:08:18.040Z,"79km SSE of Nemuro, Japan",earthquake,8.2,8.9,0.123,19,reviewed,us,us
2019-06-29T06:57:46.610Z,19.3488,-66.3413,36,2.88,md,10,306,0.8918,0.28,pr,pr2019180003,2019-09-14T16:08:18.040Z,"106km N of Brenas, Puerto Rico",earthquake,1.87,11.32,0.25,10,reviewed,pr,pr
2019-06-29T06:47:04.303Z,-8.1929,108.9633,78.89,5.1,mb,,122,1.569,0.84,us,us7000477c,2019-09-14T16:08:18.040Z,"54km S of Karangbadar Kidul, Indonesia",earthquake,8.2,7,0.083,47,reviewed,us,us
2019-06-29T06:30:08.482Z,-31.7222,-69.3598,114.08,4.4,mb,,75,0.602,0.57,us,us70004774,2019-09-14T16:08:18.040Z,"43km S of Calingasta, Argentina",earthquake,5.6,5.8,0.098,30,reviewed,us,us
