time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-31T18:29:04.280Z,34.0456667,-117.5046667,3.21,2.52,ml,103,19,0.04077,0.2,ci,ci38613720,2019-07-02T21:41:51.344Z,"4km NNW of Glen Avon, CA",earthquake,0.11,0.21,0.165,180,reviewed,ci,ci
2019-05-31T17:50:29.791Z,-4.9414,151.4526,9.28,5.4,mww,,39,1.028,0.66,us,us70003tue,2019-08-24T21:17:40.040Z,"111km SW of Kokopo, Papua New Guinea",earthquake,5.9,3.7,0.065,23,reviewed,us,us
2019-05-31T17:27:40.720Z,38.8608333,-112.0713333,7.68,2.64,ml,29,59,0.08588,0.18,uu,uu60326372,2019-08-24T21:17:40.040Z,"9km N of Richfield, Utah",earthquake,0.38,0.58,0.113,14,reviewed,uu,uu
2019-05-31T16:01:33.047Z,36.8669,75.8543,35,4.5,mb,,119,3.413,1.37,us,us70003tqw,2019-08-24T21:17:40.040Z,"121km ENE of Barishal, Pakistan",earthquake,8.9,2,0.113,23,reviewed,us,us
2019-05-31T15:53:17.529Z,22.8809,120.4814,10,4.6,mb,,59,0.439,0.64,us,us70003tqt,2019-08-24T21:17:40.040Z,"23km N of Pingtung, Taiwan",earthquake,2.5,1.9,0.077,51,reviewed,us,us
2019-05-31T15:12:28.107Z,51.3989,-176.1036,30.52,2.8,ml,,236,0.604,0.25,us,us70003ws3,2019-08-24T21:17:40.040Z,"65km SE of Adak, Alaska",earthquake,4,18.9,,,reviewed,us,ak
2019-05-31T14:39:06.982Z,-15.593,-172.6537,10,4.5,mb,,67,1.876,0.54,us,us70003tpx,2019-08-24T21:17:40.040Z,"123km ENE of Hihifo, Tonga",earthquake,10.5,1.9,0.06,82,reviewed,us,us
2019-05-31T14:21:57.378Z,65.6307,-143.7605,11.3,3,ml,,,,0.63,ak,ak0196xym3g3,2019-08-24T21:17:40.040Z,"25km SSE of Circle, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-31T14:06:38.402Z,1.1677,97.1918,30.42,4.6,mwr,,154,0.406,0.71,us,us70003tph,2019-08-24T21:17:40.040Z,"170km SSE of Sinabang, Indonesia",earthquake,7.9,5.7,0.089,12,reviewed,us,us
2019-05-31T13:55:32.800Z,-6.078,122.4128,10,4.9,mb,,59,2.547,0.86,us,us70003tpb,2019-08-24T21:17:40.040Z,"71km SSW of Baubau, Indonesia",earthquake,5.4,1.7,0.08,49,reviewed,us,us
2019-05-31T13:48:56.781Z,42.7941,141.9579,47.54,4.3,mb,,71,1.181,0.53,us,us70003wrx,2019-08-24T21:17:40.040Z,"25km E of Chitose, Japan",earthquake,3.5,7.9,0.08,45,reviewed,us,us
2019-05-31T13:39:44.900Z,34.0415,-117.5068333,3.42,2.91,ml,115,12,0.04398,0.21,ci,ci38613000,2019-07-02T21:54:06.858Z,"4km NNW of Glen Avon, CA",earthquake,0.11,0.2,0.168,167,reviewed,ci,ci
2019-05-31T13:32:02.813Z,-1.6469,124.2065,58.19,4.4,mb,,56,1.555,0.65,us,us70003wrw,2019-08-24T21:17:40.040Z,"38km NNW of Bobong, Indonesia",earthquake,7.3,4.7,0.162,11,reviewed,us,us
2019-05-31T13:27:20.923Z,-14.3529,173.8812,625.67,4.2,mb,,80,5.239,0.73,us,us70003wrv,2019-08-24T21:17:40.040Z,"Fiji region",earthquake,15.2,8.4,0.06,77,reviewed,us,us
2019-05-31T12:31:17.910Z,34.0433333,-117.505,3.54,2.57,ml,117,19,0.04281,0.2,ci,ci38612840,2019-07-02T21:56:13.853Z,"4km NNW of Glen Avon, CA",earthquake,0.11,0.18,0.153,154,reviewed,ci,ci
2019-05-31T12:22:22.001Z,-47.5312,-75.4752,10,4.6,mwr,,141,1.979,0.8,us,us70003tn8,2019-08-24T21:17:40.040Z,"221km W of Cochrane, Chile",earthquake,8.6,1.9,,,reviewed,us,guc
2019-05-31T12:00:22.453Z,-25.3467,70.2001,10,4.3,mb,,98,40.013,0.97,us,us70003wrs,2019-08-24T21:17:39.040Z,"Mid-Indian Ridge",earthquake,9.9,1.9,0.169,10,reviewed,us,us
2019-05-31T11:57:24.661Z,18.7604,-107.1447,10,5.8,mww,,68,3.361,0.72,us,us70003tn5,2019-08-24T21:17:39.040Z,"237km WSW of Tomatlan, Mexico",earthquake,8.2,1.8,0.034,84,reviewed,us,us
2019-05-31T11:56:02.875Z,-25.3986,70.0417,10,4.6,mb,,64,39.861,0.91,us,us70003wru,2019-08-24T21:17:39.040Z,"Mid-Indian Ridge",earthquake,13.8,1.9,0.125,19,reviewed,us,us
2019-05-31T11:46:19.336Z,60.9405,-27.9155,10,4.2,mb,,198,4.867,0.85,us,us70003ws2,2019-08-24T21:17:39.040Z,"Reykjanes Ridge",earthquake,11.3,2,0.158,11,reviewed,us,us
2019-05-31T10:36:01.928Z,66.295,-157.1801,7.8,3.5,ml,,,,0.63,ak,ak0196xwbgi3,2019-08-24T21:17:39.040Z,"69km S of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-31T10:12:32.876Z,6.2795,126.479,98.72,6.1,mww,,26,1.189,0.74,us,us70003tl7,2019-08-24T21:17:39.040Z,"34km ESE of Pondaguitan, Philippines",earthquake,6.2,4.6,0.048,41,reviewed,us,us
2019-05-31T09:33:11.720Z,53.0563,-162.1251,10,2.9,ml,,235,1.918,0.64,us,us600041tk,2019-08-24T21:17:39.040Z,"216km SSE of False Pass, Alaska",earthquake,3,2,0.085,18,reviewed,us,us
2019-05-31T08:36:56.570Z,19.0838,-64.9573,16,3.38,md,16,316,1.2967,0.3,pr,pr2019151009,2019-08-24T21:17:39.040Z,"64km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.2,16.57,0.27,14,reviewed,pr,pr
2019-05-31T07:49:57.590Z,19.4631,-65.625,30,3.37,md,19,284,1.2418,0.4,pr,pr2019151005,2019-08-24T21:17:39.040Z,"102km NNE of Vieques, Puerto Rico",earthquake,2.13,26.74,0.37,17,reviewed,pr,pr
2019-05-31T07:36:50.327Z,15.3963,-104.8104,10,4.6,mb,,207,3.889,0.89,us,us70003tkb,2019-08-24T21:17:39.040Z,"Off the coast of Michoacan, Mexico",earthquake,10.1,2,0.056,94,reviewed,us,us
2019-05-31T07:25:09.790Z,-18.6753,-69.3507,120.16,4.8,mb,,83,0.369,0.57,us,us70003tk2,2019-08-24T21:17:39.040Z,"57km SSE of Putre, Chile",earthquake,5.7,5.1,0.072,59,reviewed,us,us
2019-05-31T06:37:53.792Z,-7.218,117.5097,571.99,5.4,mww,,41,3.124,0.87,us,us70003tjb,2019-08-24T21:17:39.040Z,"105km NNW of Labuhankananga, Indonesia",earthquake,8.2,7.6,0.069,20,reviewed,us,us
2019-05-31T06:30:32.220Z,19.1958,-64.5773,37,3.43,md,7,340,1.6514,0.37,pr,pr2019151008,2019-08-24T21:17:38.040Z,"86km N of Road Town, British Virgin Islands",earthquake,4.34,26.66,0.14,5,reviewed,pr,pr
2019-05-31T05:27:08.353Z,42.7663,145.5912,35,4.4,mb,,176,1.953,1.04,us,us70003tj1,2019-08-24T21:17:38.040Z,"61km S of Nemuro, Japan",earthquake,10.8,2,0.076,49,reviewed,us,us
2019-05-31T04:50:28.310Z,19.451,-64.735,49,2.63,md,3,345,1.7186,0.17,pr,pr2019151007,2019-08-24T21:17:38.040Z,"87km NNW of Road Town, British Virgin Islands",earthquake,3.66,15.46,0.04,3,reviewed,pr,pr
2019-05-31T04:40:19.330Z,19.2321,-64.4146,82,3.5,md,12,342,1.8015,0.71,pr,pr2019151006,2019-08-24T21:17:38.040Z,"92km NNE of Road Town, British Virgin Islands",earthquake,9.23,21.72,0.29,12,reviewed,pr,pr
2019-05-31T04:24:47.913Z,15.0844,-60.3708,35,4.3,mb,,186,0.576,0.6,us,us70003tij,2019-08-24T21:17:38.040Z,"74km ENE of Sainte-Marie, Martinique",earthquake,2,2,0.138,15,reviewed,us,us
2019-05-31T04:08:53.690Z,23.5479,142.2553,150.32,4.5,mb,,171,3.533,0.79,us,us70003tir,2019-08-24T21:17:38.040Z,"165km SE of Iwo Jima, Japan",earthquake,13.9,8.6,0.097,31,reviewed,us,us
2019-05-31T03:18:27.880Z,19.215,-67.0386,70,3.1,md,7,309,0.9137,0.33,pr,pr2019151003,2019-05-31T09:35:07.897Z,"79km N of Isabela, Puerto Rico",earthquake,4.43,7.98,0.25,7,reviewed,pr,pr
2019-05-31T02:09:11.254Z,44.1676,17.3858,11.52,2.6,ml,,113,2.211,0.94,us,us70003uyx,2019-08-24T21:17:38.040Z,"2km NNW of Donji Vakuf, Bosnia and Herzegovina",earthquake,6.1,8.1,0.074,24,reviewed,us,us
2019-05-31T01:27:04.520Z,19.3741,-64.6501,39,4.13,md,24,221,1.7189,0.6,pr,pr2019151000,2019-08-24T21:17:38.040Z,"63km NNW of Road Town, British Virgin Islands",earthquake,4.34,33.23,0.41,17,reviewed,pr,pr
2019-05-31T00:58:00.930Z,18.9288,-67.6416,13,2.75,md,5,320,0.5681,0.37,pr,pr2019151001,2019-05-31T05:59:24.517Z,"74km NW of San Antonio, Puerto Rico",earthquake,7.34,9.88,0.16,3,reviewed,pr,pr
2019-05-31T00:36:44.624Z,34.4841,82.9807,10,4.3,mb,,76,7.284,0.95,us,us70003thd,2019-08-24T21:17:38.040Z,"270km NNW of Luring, China",earthquake,7.5,1.9,0.096,31,reviewed,us,us
2019-05-31T00:17:24.650Z,38.8221667,-122.7943333,3.01,3.03,ml,71,22,0.01236,0.06,nc,nc73190231,2019-08-24T21:17:38.040Z,"6km NNW of The Geysers, CA",earthquake,0.11,0.18,0.139,35,reviewed,nc,nc
2019-05-31T00:03:21.690Z,19.276,-155.4983333,8.26,2.54,ml,54,50,0.02748,0.13,hv,hv70975546,2019-08-24T21:17:38.040Z,"8km NNW of Pahala, Hawaii",earthquake,0.22,0.51,0.156,34,reviewed,hv,hv
2019-05-30T23:55:44.475Z,54.7252,-160.1576,23.91,2.8,ml,,196,0.345,0.48,us,us600040fh,2019-08-24T21:17:38.040Z,"39km W of Chernabura Island, Alaska",earthquake,5.7,12.9,0.128,8,reviewed,us,us
2019-05-30T23:44:40.410Z,18.7148,-67.7346,10,2.72,md,4,328,0.4176,0.25,pr,pr2019150007,2019-05-31T05:58:14.989Z,"65km NW of Rincon, Puerto Rico",earthquake,2.51,1.1,0.14,3,reviewed,pr,pr
2019-05-30T23:09:12.213Z,29.1951,56.2983,10,4.1,mb,,128,4.233,1.21,us,us70003tgq,2019-08-24T21:17:38.040Z,"49km W of Kuh Sefid, Iran",earthquake,7,1.9,0.114,21,reviewed,us,us
2019-05-30T22:36:18.946Z,13.1313,-89.3549,70.19,4.2,mb,,179,1.26,1.27,us,us70003tg9,2019-08-24T21:17:38.040Z,"39km S of La Libertad, El Salvador",earthquake,8.4,9.8,0.074,51,reviewed,us,us
2019-05-30T22:33:10.339Z,36.2337,141.9393,10,4.5,mb,,138,1.873,1.14,us,us70003tgt,2019-08-24T21:17:37.040Z,"114km ENE of Hasaki, Japan",earthquake,3.7,1.9,0.096,32,reviewed,us,us
2019-05-30T20:59:21.901Z,-7.018,129.4003,200.11,4.5,mb,,131,2.112,0.82,us,us70003wpn,2019-08-24T21:17:37.040Z,"235km WNW of Saumlaki, Indonesia",earthquake,11.4,5.4,0.204,8,reviewed,us,us
2019-05-30T19:52:56.776Z,7.7937,136.992,10,4.4,mb,,107,10.889,1.27,us,us70003wpl,2019-08-24T21:17:37.040Z,"90km SW of Ngulu, Micronesia",earthquake,15.4,1.9,0.22,6,reviewed,us,us
2019-05-30T19:33:43.436Z,53.5776,-165.8908,50.32,2.5,ml,,184,0.452,0.36,us,us600040fm,2019-08-24T21:17:37.040Z,"53km SE of Unalaska, Alaska",earthquake,6.5,33.3,,,reviewed,us,ak
2019-05-30T18:55:18.247Z,-15.0669,-72.1194,114.07,4.7,mb,,141,3.565,0.88,us,us70003tc3,2019-08-24T21:17:37.040Z,"32km NE of Orcopampa, Peru",earthquake,10.9,7.7,0.045,149,reviewed,us,us
2019-05-30T18:17:04.713Z,0.3006,122.1073,169.99,4.5,mb,,83,1.489,0.76,us,us70003wpk,2019-08-24T21:17:37.040Z,"36km SW of Tilamuta, Indonesia",earthquake,7.6,6.2,0.102,28,reviewed,us,us
2019-05-30T17:04:44.709Z,-6.376,130.1579,132.01,4.5,mb,,152,1.956,0.66,us,us70003wpi,2019-08-24T21:17:37.040Z,"216km NW of Saumlaki, Indonesia",earthquake,13.6,15.1,0.27,4,reviewed,us,us
2019-05-30T16:37:41.890Z,18.0358,-68.8201,54,3.08,md,11,234,1.3069,0.63,pr,pr2019150003,2019-08-24T21:17:37.040Z,"13km SW of San Rafael del Yuma, Dominican Republic",earthquake,4.35,12.36,0.28,7,reviewed,pr,pr
2019-05-30T15:38:01.451Z,-21.7541,-176.3171,177.85,6,mww,,25,6.557,0.82,us,us70003t7v,2019-08-24T21:17:37.040Z,"131km WSW of Vaini, Tonga",earthquake,9.5,3.5,0.046,46,reviewed,us,us
2019-05-30T15:00:20.879Z,-17.7418,-178.1165,575.72,4.4,mb,,120,3.414,0.47,us,us70003wpe,2019-08-24T21:17:37.040Z,"Fiji region",earthquake,19.6,19.1,0.169,10,reviewed,us,us
2019-05-30T12:35:24.610Z,51.301,-178.3153,28.6,2.7,ml,,,,0.34,ak,ak0196w9ytes,2019-06-13T18:34:02.262Z,"55km E of Amatignak Island, Alaska",earthquake,,6.1,,,reviewed,ak,ak
2019-05-30T12:09:20.731Z,-15.1089,-75.7327,29.31,4.2,mb,,182,3.285,0.76,us,us70003t6q,2019-08-24T21:17:37.040Z,"67km W of Minas de Marcona, Peru",earthquake,8.5,10.1,0.167,10,reviewed,us,us
2019-05-30T11:07:03.088Z,13.0856,-89.4044,35.87,4.2,mb,,154,1.306,1.39,us,us70003t6d,2019-08-24T21:17:37.040Z,"45km S of La Libertad, El Salvador",earthquake,6.7,6.3,0.125,18,reviewed,us,us
2019-05-30T10:21:20.263Z,13.1411,-89.346,51.76,4.2,mb,,152,1.25,0.76,us,us70003t62,2019-08-24T21:17:37.040Z,"38km S of La Libertad, El Salvador",earthquake,7.4,14.2,0.067,63,reviewed,us,us
2019-05-30T09:36:46.622Z,-15.0319,-75.5804,35,4.4,mb,,158,3.265,0.97,us,us70003t36,2019-08-24T21:17:36.040Z,"54km WNW of Minas de Marcona, Peru",earthquake,9.7,2,0.218,7,reviewed,us,us
2019-05-30T09:20:36.409Z,-15.2231,-75.8572,10,4.8,mb,,168,3.355,1.01,us,us70003t32,2019-08-24T21:17:36.040Z,"80km W of Minas de Marcona, Peru",earthquake,8.1,1.7,0.116,23,reviewed,us,us
2019-05-30T09:03:32.337Z,13.1994,-89.3056,57.92,6.6,mww,,22,1.193,0.83,us,us70003t2n,2020-07-10T17:41:36.265Z,"32km S of La Libertad, El Salvador",earthquake,1.7,5.5,0.073,18,reviewed,us,us
2019-05-30T07:38:55.244Z,-21.2953,132.0098,10,4.4,mb,,67,2.563,1.35,us,us70003t2c,2019-08-24T21:17:36.040Z,"292km SW of Tennant Creek, Australia",earthquake,6.9,1.4,0.144,14,reviewed,us,us
2019-05-30T07:04:41.825Z,-7.5214,127.5813,153,4.5,mb,,42,3.712,0.52,us,us70003t22,2019-08-24T21:17:36.040Z,"249km ENE of Dili, East Timor",earthquake,8.7,7.4,0.089,37,reviewed,us,us
2019-05-30T06:50:27.147Z,55.045,-161.2903,70.95,2.7,ml,,149,0.436,0.27,us,us70003tbb,2019-08-24T21:17:36.040Z,"59km WSW of Sand Point, Alaska",earthquake,4.7,5.6,0.097,14,reviewed,us,us
2019-05-30T06:44:50.449Z,-1.1199,147.8613,10,4.4,mb,,117,1.042,0.74,us,us70003wp6,2019-08-24T21:17:36.040Z,"119km NNE of Lorengau, Papua New Guinea",earthquake,6.9,2,0.126,18,reviewed,us,us
2019-05-30T06:44:04.789Z,36.5389,71.156,223.88,4.2,mb,,105,1.068,0.59,us,us70003t1y,2019-08-24T21:17:36.040Z,"37km WSW of Ashkasham, Afghanistan",earthquake,5.8,8.2,0.102,27,reviewed,us,us
2019-05-30T06:23:06.407Z,18.416,145.2796,462.47,4.1,mb,,90,3.195,0.55,us,us70003t20,2019-08-24T21:17:36.040Z,"56km SW of Agrihan, Northern Mariana Islands",earthquake,13.3,9.2,0.075,49,reviewed,us,us
2019-05-30T05:40:16.180Z,33.9028333,-118.3026667,13.93,2.61,ml,115,54,0.02765,0.23,ci,ci38610864,2020-04-22T07:24:11.005Z,"2km NNE of Gardena, CA",earthquake,0.18,0.31,0.256,26,reviewed,ci,ci
2019-05-30T05:22:13.327Z,36.0453,70.8711,106.39,4.3,mb,,83,1.611,0.54,us,us70003t1g,2019-08-24T21:17:36.040Z,"9km ENE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,4.1,11.7,0.168,10,reviewed,us,us
2019-05-30T05:03:44.564Z,54.6805,167.8206,10,4,mb,,142,4.211,0.65,us,us70003wp8,2019-08-24T21:17:36.040Z,"130km ESE of Nikol'skoye, Russia",earthquake,7,2,0.102,26,reviewed,us,us
2019-05-30T04:54:38.463Z,52.1625,-174.3437,70.86,3.7,mb,,186,0.098,0.53,us,us600040fb,2019-08-24T21:17:36.040Z,"10km WSW of Atka, Alaska",earthquake,11.2,5.8,0.139,13,reviewed,us,us
2019-05-30T03:57:06.118Z,52.8395,-160.9126,10,3.1,ml,,245,2.144,0.44,us,us600040fn,2019-08-24T21:17:36.040Z,"234km SSW of Chernabura Island, Alaska",earthquake,6.6,2,0.115,10,reviewed,us,us
2019-05-30T03:34:56.841Z,-23.4265,-68.8672,98.05,4.9,mwr,,37,0.79,0.77,us,us70003t0w,2019-08-24T21:17:36.040Z,"87km SW of San Pedro de Atacama, Chile",earthquake,4.8,3.3,0.048,41,reviewed,us,us
2019-05-30T03:34:40.809Z,-58.1559,-24.7791,10,4.6,mb,,77,7.59,0.84,us,us70003wpa,2019-08-24T21:17:35.040Z,"140km NE of Bristol Island, South Sandwich Islands",earthquake,11,1.9,0.133,17,reviewed,us,us
2019-05-30T02:43:22.410Z,19.3343333,-155.1435,5.98,3.02,ml,66,104,0.0501,0.11,hv,hv70974461,2019-08-24T21:17:35.040Z,"14km SE of Volcano, Hawaii",earthquake,0.25,0.3,0.152,45,reviewed,hv,hv
2019-05-30T02:34:43.220Z,37.2883333,-118.3996667,6.51,2.5,ml,31,125,0.0708,0.06,nc,nc73189521,2019-06-04T03:53:03.762Z,"2km NW of Wilkerson, CA",earthquake,0.29,0.54,0.069,8,reviewed,nc,nc
2019-05-30T02:26:52.595Z,-21.3078,132.0076,10,4.9,mww,,40,2.593,0.65,us,us70003t0e,2019-08-24T21:17:35.040Z,"293km SW of Tennant Creek, Australia",earthquake,6.5,1.7,0.083,14,reviewed,us,us
2019-05-30T02:13:57.505Z,-26.7219,-115.3005,10,4.5,mb,,118,37.509,0.38,us,us70003wp4,2019-08-24T21:17:35.040Z,"Southern East Pacific Rise",earthquake,10.8,1.7,0.104,27,reviewed,us,us
2019-05-30T01:18:59.153Z,66.0243,-166.2658,9,2.9,ml,,,,0.4,ak,ak0196w3bh53,2019-08-24T21:17:35.040Z,"27km SSW of Shishmaref, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-30T01:07:43.299Z,52.6941,-165.5175,10,2.8,ml,,223,1.296,0.38,us,us70003t01,2019-08-24T21:17:35.040Z,"147km SSE of Unalaska, Alaska",earthquake,6.4,2,0.097,14,reviewed,us,us
2019-05-30T01:06:21.190Z,18.2408,-68.1233,111,3.07,md,13,191,1.0372,0.51,pr,pr2019150001,2019-08-24T21:17:35.040Z,"48km SE of Punta Cana, Dominican Republic",earthquake,5.02,3.05,0.26,12,reviewed,pr,pr
2019-05-29T23:40:23.847Z,-4.7289,-75.2549,150.87,4.8,mb,,67,3.913,0.77,us,us70003sz7,2019-08-24T21:17:35.040Z,"72km NE of Lagunas, Peru",earthquake,6.2,6.5,0.051,120,reviewed,us,us
2019-05-29T23:25:11.990Z,-21.523,-66.6946,233.86,4.3,mb,,98,1.978,0.83,us,us70003syy,2019-08-24T21:17:35.040Z,"80km SW of Atocha, Bolivia",earthquake,9,8.6,0.187,8,reviewed,us,us
2019-05-29T22:57:31.005Z,61.417,-147.4219,25.2,2.8,ml,,,,0.46,ak,ak0196usiizm,2019-08-24T21:17:35.040Z,"65km WNW of Valdez, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-05-29T22:49:38.937Z,43.6559,-105.272,0,3.2,ml,,75,1.007,0.48,us,us70003syh,2019-08-24T21:17:35.040Z,"Wyoming",mining explosion,5.3,1.7,0.057,48,reviewed,us,us
2019-05-29T22:23:54.104Z,39.7264,140.2045,172.22,4,mb,,123,1.249,0.55,us,us70003syb,2019-08-24T21:17:35.040Z,"7km E of Akita, Japan",earthquake,7.9,8.3,0.13,16,reviewed,us,us
2019-05-29T22:13:43.709Z,2.1521,128.4076,73.33,5.2,mb,,68,1.721,0.81,us,us70003sy0,2019-08-24T21:17:34.040Z,"64km NE of Tobelo, Indonesia",earthquake,6.4,1.8,0.053,115,reviewed,us,us
2019-05-29T21:55:19.542Z,43.7135,-105.3449,0,3.6,ml,,59,1.03,0.63,us,us70003sxt,2019-08-24T21:17:34.040Z,"Wyoming",mining explosion,6.4,1.7,0.053,67,reviewed,us,us
